"","participant","trial","condition_nums","time_through_maze","max_force","path_length","haptic","visual","map","average_velocity","average_proximity","average_force"
"250","35","P35_21","3",21.11,2.01524475693,18.6308865625654,"0","1",8,0.882174181067573,0.925241637053708,0.834066524837225
"251","35","P35_22","3",25.84,1.5953576783579,18.8558844935146,"0","1",9,0.729485633180681,0.901409783041134,0.675000753594789
"252","35","P35_23","2",178.07,2.82842712474619,19.9482188687268,"1","0",9,0.110952571378107,0.503402650514636,2.18699036730881
"253","35","P35_24","1",27.6,1.52067500442779,18.646929267706,"1","1",9,0.67535161336429,0.91805990960274,0.479269700929578
"254","35","P35_25","4",23.78,2.01637468593626,18.7418068796793,"0","0",10,0.787773617960646,0.779325762933765,0.670720761084083
"255","35","P35_26","4",41.88,1.5845955967844,28.6473401069829,"0","0",11,0.681976692938691,0.819497855079427,0.576845087832179
"256","35","P35_27","4",38.08,2.20384044020138,29.8002625048201,"0","0",3,0.782380953350004,0.784449142523263,0.612625647810526
"257","35","P35_28","4",28.25,1.54293954766667,19.906311623097,"0","0",5,0.704410761145644,0.781174634679756,0.549143531882428
"258","35","P35_29","4",28.76,2.00063910460373,20.1441035376027,"0","0",6,0.700247241566243,0.740169028390401,0.694308817067909
"259","35","P35_3","3",22.83,2.01692546795393,18.7263877882531,"0","1",10,0.819891754702658,0.945107216653749,0.80090458138679
"260","35","P35_30","4",28.56,1.71913832493628,19.0371650442187,"0","0",7,0.66630246345196,0.804921277411994,0.510002545113742
"261","35","P35_31","4",35.24,2.01636169117413,22.9926245359105,"0","0",8,0.649327656915164,0.774243873902739,0.576352572417826
"262","35","P35_32","4",33.37,0.867835045659534,19.6181718666802,"0","0",9,0.587722441070738,0.759448287912728,0.314709425751685
"263","35","P35_4","2",93.34,2.47003107987402,28.2671660985826,"1","0",11,0.3010538356348,0.684374670254278,0.651865870939135
"264","35","P35_5","1",34.51,1.06795928060433,23.5040678831377,"1","1",11,0.713472243542195,0.859315589088151,0.497080489046473
"265","35","P35_6","3",33.88,1.79819321218897,23.8424498257419,"0","1",11,0.703606368804065,0.975272423970532,0.491985167674709
"266","35","P35_7","2",67.67,2.17361653017332,31.1607121717739,"1","0",3,0.499658516609033,0.750801405301783,0.332816572655578
"267","35","P35_8","3",31.75,1.96594574630328,28.4629110989266,"0","1",3,0.896227702681133,0.886588825980441,0.736206742728071
"268","35","P35_9","1",46,0.873231824657753,29.2575184486351,"1","1",3,0.635903289560031,0.923591839215959,0.367847790083065
"269","36","P36_1","2",386.99,2.82842712474619,48.5707528252085,"1","0",10,0.139868741891124,0.564428187535781,1.05628752576266
"270","36","P36_10","4",89.96,0.244099094000111,28.6418915703109,"0","0",3,0.31834406818099,0.786059967836406,0.0518904656138895
"271","36","P36_11","1",27.37,2.14811739022217,28.1653796135555,"1","1",3,1.02873271296516,0.903937468701222,0.985425465844604
"272","36","P36_12","3",30.83,2.02080717645604,29.3692596128742,"0","1",3,0.95229356190416,0.882884025780952,1.23876691425238
"273","36","P36_13","2",73.72,0.549092314538236,20.6727395483019,"1","0",5,0.342742833842582,0.891323504822436,0.0687931041733499
"274","36","P36_14","3",16.15,2.66042032592628,19.2455573838933,"0","1",5,1.19099151119825,0.948740632378232,1.40209051380728
"275","36","P36_15","1",23.03,2.02165331744549,19.564573461758,"1","1",5,0.84916580704523,0.94327006297478,0.873188833566357
"276","36","P36_16","4",54.79,0.222957206805851,19.385604395643,"0","0",5,0.353761486410801,0.943666881004392,0.0412829458844854
"277","36","P36_17","4",85.05,0.19208382126982,20.079577976231,"0","0",6,0.236055007210095,0.847624399908456,0.0250517176516625
"278","36","P36_18","1",22.99,2.00080388000913,19.2566681873241,"1","1",6,0.837203630483652,0.958269931568189,0.61220760524439
"279","36","P36_19","3",21.89,2.00047183762922,19.6126771206082,"0","1",6,0.895606065161864,0.995797774378952,0.647203603287571
"280","36","P36_2","1",20.33,2.11344736388564,18.4712622228676,"1","1",10,0.908255413477713,0.943376099778112,0.779091729589688
"281","36","P36_20","2",170.96,2.07219974174157,21.7750785183621,"1","0",6,0.145001536545597,0.58794205278045,0.385770673138694
"282","36","P36_21","1",39.6,2.82842712474619,20.309410651952,"1","1",7,0.503989350217193,0.73538829950279,0.57278568601614
"283","36","P36_22","3",17.35,2.65330860823516,18.1631036251256,"0","1",7,1.04630314644896,0.922207553052203,1.26072696583283
"284","36","P36_23","4",66.42,0.157204517755877,18.6597583670496,"0","0",7,0.280892718030591,0.845376037542784,0.0436359848791184
"285","36","P36_24","2",117.27,1.17008987447594,24.1396165331491,"1","0",7,0.202360821846501,0.782764715936787,0.130362752534482
"286","36","P36_25","4",117.54,0.134980138982833,18.5246675503277,"0","0",8,0.157592409487329,0.818334372857935,0.0157560269243688
"287","36","P36_26","1",33.05,2.54327975562438,19.0260003734935,"1","1",8,0.640468226282255,0.811586738511488,0.624622957458099
"288","36","P36_27","3",15.49,2.82842712474619,17.7872995464168,"0","1",8,1.14760685625371,0.895438791871631,1.36114242922652
"289","36","P36_28","2",149.47,0.985971369628003,22.7694190057633,"1","0",8,0.14860300338369,0.862313658241018,0.0510099943238588
"290","36","P36_29","3",22.59,2.00003759560121,19.4062248078625,"0","1",9,0.858695815721155,0.900142837092116,0.862128192380576
"291","36","P36_3","4",97.86,0.208461010773377,20.0407027528285,"0","0",10,0.197438728846998,0.846186102128621,0.0406834681529799
"292","36","P36_30","2",198.73,2.82842712474619,30.1775299493484,"1","0",9,0.159792742844909,0.635350302491719,0.405513470031199
"293","36","P36_31","4",121.52,0.201359934483452,19.6023533818964,"0","0",9,0.16131028614795,0.87901042364592,0.0229148912680697
"294","36","P36_32","1",34.6,2.02061136738014,19.1542693693704,"1","1",9,0.558404676617481,0.738265485460196,0.422967691557002
"295","36","P36_4","3",18.51,2.67660790844219,17.6317236786727,"0","1",10,0.952004771847349,0.842564013993663,1.09782942953027
"296","36","P36_5","2",235.72,2,29.6956315310951,"1","0",11,0.121902785195944,0.758005760536547,0.0722061255722399
"297","36","P36_6","1",22.1,2.31627545460115,22.9349247877476,"1","1",11,1.03732726274379,0.86796376449535,1.14547478003399
"298","36","P36_7","3",19.9,2.73005163325201,23.1412855139017,"0","1",11,1.1623171806346,0.943534281291367,1.55680966012982
"299","36","P36_8","4",109.9,0.143139468456883,24.4360531740502,"0","0",11,0.222339894071699,0.823509434143701,0.0273529536392827
"300","36","P36_9","2",139.6,2.00000000140399,36.1915324493613,"1","0",3,0.298431889773681,0.772937215144894,0.142331516997772
"301","38","P38_1","2",70.71,2.36330785950714,20.4150487852364,"1","0",10,0.524183394930295,0.677721039705686,0.352097001798285
"302","38","P38_10","1",79.18,1.51878177008138,30.0018958557059,"1","1",3,0.378851714253747,0.755039305148191,0.252128306656528
"303","38","P38_11","4",84.89,0.794223700898225,38.5105490854908,"0","0",3,0.452801658966929,0.799628944034895,0.185837187280019
"304","38","P38_12","2",243.39,2.82842712474619,40.0359512794321,"1","0",3,0.355492356134562,0.580311776282671,0.600619966155189
"305","38","P38_13","1",66.12,1.93873537548976,20.5160396890621,"1","1",5,0.305890472916746,0.773069352083942,0.192216565892162
"306","38","P38_14","3",21.53,1.58205074800157,18.9268448089688,"0","1",5,0.878788081312634,0.81354697036842,0.663820521697173
"307","38","P38_15","4",55.88,1.87450406629983,22.728853751907,"0","0",5,0.405284335530089,0.753930891449115,0.350758537191636
"308","38","P38_16","2",118.83,2.77175504113906,27.5445789764013,"1","0",5,0.459563627895829,0.659122413565675,0.818281954252365
"309","38","P38_17","1",28.08,1.20172040968374,19.6599862352951,"1","1",6,0.699881181492929,0.875580458677466,0.437963161823949
"310","38","P38_18","4",41.84,1.02415649788998,19.7201390951657,"0","0",6,0.471024956925105,0.654862884735166,0.179985061563208
"311","38","P38_19","2",25.86,2.82842712474619,1.40572933781616,"1","0",6,0.587822111833877,0.518260039163824,0.516220979867376
"312","38","P38_2","1",37.33,0.63768368765838,19.2188783445146,"1","1",10,0.51460035433478,0.763462613124397,0.308484998657623
"313","38","P38_20","3",26.24,0.628390103205678,18.7215226261725,"0","1",6,0.713199076200992,0.879686760610539,0.367769850965758
"314","38","P38_21","2",112.45,2.4916980354286,25.4833349058145,"1","0",7,0.24133622749932,0.70061056267032,0.393992311819194
"315","38","P38_22","1",83.18,1.84375003397211,19.9568115254086,"1","1",7,0.234391401357267,0.708921243535811,0.151739854784967
"316","38","P38_23","3",24.49,1.09483553115535,17.7988183025071,"0","1",7,0.726536148143665,0.846078694476919,0.35107523823517
"317","38","P38_25","1",25.41,0.875871921176362,17.399473711501,"1","1",8,0.684514978388479,0.83844247212373,0.300782999048627
"318","38","P38_26","4",35.58,0.491517664835214,17.6186558282933,"0","0",8,0.495052030411766,0.728964996533482,0.0908028750239084
"319","38","P38_27","3",19.68,2,17.5502570062344,"0","1",8,0.891412437011822,0.870579413841593,0.623504639618466
"320","38","P38_28","2",149.06,2.17529615377102,27.136192597998,"1","0",8,0.36044455177029,0.63953539758492,0.289862060306743
"321","38","P38_29","3",22.65,1.70686393386754,18.1051306838583,"0","1",9,0.799018762726406,0.82608569012111,0.754087102646084
"322","38","P38_3","3",23.12,2.03407276984507,17.9218837374132,"0","1",10,0.774876480754631,0.828143428878099,0.540746930952761
"323","38","P38_30","4",36.7,1.58492687711549,19.1454513457881,"0","0",9,0.52151485703829,0.807802136523322,0.467686171975862
"324","38","P38_31","1",60.78,1.64092250828964,20.1805950843034,"1","1",9,0.326909665148236,0.771595013513903,0.178159668489563
"325","38","P38_32","2",134.73,2.13098875073638,26.9797110645783,"1","0",9,0.379593016809763,0.637036682628887,0.445246710429024
"326","38","P38_4","4",51.9,0.409925005721944,18.4138584579229,"0","0",10,0.354732376109255,0.80007149096685,0.0652084328023782
"327","38","P38_5","2",125.81,2.23897350730664,31.1174485476899,"1","0",11,0.372351871398252,0.646847517392536,0.494278561698869
"328","38","P38_6","1",39.37,1.24833617909231,22.63490966017,"1","1",11,0.57483500204727,0.820883309939421,0.233358433958215
"329","38","P38_7","3",31.06,1.90032323930002,23.3716331527098,"0","1",11,0.751391113478833,0.823986377814178,0.595449255051397
"330","38","P38_8","4",73.51,0.251027063198191,24.7506204199446,"0","0",11,0.336657983729996,0.763744305745582,0.0472075345843974
"331","38","P38_9","3",50.47,0.809347786318563,28.423691266161,"0","1",3,0.563099041207881,0.843294394465473,0.228286697329876
"332","39","P39_10","4",74.11,1.04667853873962,35.2232549700588,"0","0",3,0.474686280411377,0.793022308148703,0.221034458346039
"333","39","P39_11","2",128.41,1.29549336755455,32.2297278177399,"1","0",3,0.286502430388985,0.719253289832936,0.16566435336021
"334","39","P39_12","3",25.86,2.43995678034078,29.0045810321458,"0","1",3,1.12118504288876,0.891439015594926,1.36259821588701
